,1. open,2. high,3. low,4. close,5. volume,ticker
2018-07-13,1927.95,1998.0,1872.6,1981.25,3543218.0,TCS.BSE
2018-07-06,1829.95,1920.3,1829.95,1913.3,775972.0,TCS.BSE
2018-06-29,1812.0,1886.2,1809.0,1847.2,2318581.0,TCS.BSE
2018-06-22,1869.0,1870.7,1803.25,1811.8,1832913.0,TCS.BSE
2018-06-15,1747.0,1849.0,1742.8,1841.45,1643888.0,TCS.BSE
2018-06-08,1751.7,1757.5,1712.9,1748.2,1252207.0,TCS.BSE
2018-06-01,3601.1,3618.0,1719.0,1732.25,897429.0,TCS.BSE
2018-05-25,3520.0,3674.0,3482.8,3589.45,692434.0,TCS.BSE
2018-05-18,3464.0,3529.8,3416.0,3502.35,889632.0,TCS.BSE
2018-05-11,3482.25,3509.45,3398.85,3460.6,622972.0,TCS.BSE
2018-05-04,3455.0,3560.0,3438.2,3480.85,553534.0,TCS.BSE
2018-04-27,3429.0,3560.0,3345.9,3454.8,2363398.0,TCS.BSE
2018-04-20,3132.0,3421.25,3108.05,3406.4,2181290.0,TCS.BSE
2018-04-13,2950.0,3238.0,2915.0,3151.0,2418764.0,TCS.BSE
2018-04-06,2845.0,2962.0,2845.0,2949.7,417900.0,TCS.BSE
2018-03-28,2816.7,2874.0,2782.3,2849.3,536384.0,TCS.BSE
2018-03-23,2840.7,2882.0,2800.0,2816.45,820286.0,TCS.BSE
2018-03-16,3035.0,3080.0,2805.0,2825.5,5397246.0,TCS.BSE
2018-03-09,3069.0,3133.0,2978.55,3034.5,806278.0,TCS.BSE
2018-03-01,3078.1,3084.75,3021.95,3037.1,454658.0,TCS.BSE
2018-02-23,2940.0,3100.0,2898.4,3076.9,1242088.0,TCS.BSE
2018-02-16,3008.0,3018.0,2894.25,2937.2,3215332.0,TCS.BSE
2018-02-09,3111.0,3185.9,2900.0,2972.3,4414696.0,TCS.BSE
2018-02-02,3118.05,3224.0,3091.55,3149.15,1187342.0,TCS.BSE
2018-01-25,2956.0,3254.8,2924.0,3117.85,1995034.0,TCS.BSE
2018-01-19,2790.0,2979.0,2736.15,2954.75,863972.0,TCS.BSE
2018-01-12,2695.0,2820.0,2678.9,2772.9,649066.0,TCS.BSE
2018-01-05,2689.8,2694.0,2622.7,2684.45,285352.0,TCS.BSE
2017-12-29,2675.05,2711.7,2601.2,2700.4,416650.0,TCS.BSE
2017-12-22,2533.0,2659.9,2496.9,2639.8,670564.0,TCS.BSE
2017-12-15,2605.0,2667.0,2531.0,2547.85,337400.0,TCS.BSE
2017-12-08,2627.0,2658.6,2595.05,2601.0,151064.0,TCS.BSE
2017-12-01,2677.0,2697.5,2625.0,2630.55,312964.0,TCS.BSE
2017-11-24,2718.1,2725.65,2670.0,2688.75,303758.0,TCS.BSE
2017-11-17,2703.0,2774.0,2690.0,2710.1,405848.0,TCS.BSE
2017-11-10,2610.0,2753.1,2610.0,2703.3,448496.0,TCS.BSE
2017-11-03,2580.0,2670.0,2580.0,2612.7,324598.0,TCS.BSE
2017-10-27,2581.0,2625.05,2525.6,2579.2,345546.0,TCS.BSE
2017-10-19,2556.75,2612.95,2556.0,2580.95,190876.0,TCS.BSE
2017-10-13,2448.0,2605.6,2442.6,2556.75,1144810.0,TCS.BSE
2017-10-06,2435.0,2470.0,2425.0,2445.15,870778.0,TCS.BSE
2017-09-29,2528.8,2533.0,2420.65,2437.0,1278982.0,TCS.BSE
2017-09-22,2507.0,2539.7,2478.05,2502.35,217974.0,TCS.BSE
2017-09-15,2474.0,2528.05,2456.2,2498.55,444474.0,TCS.BSE
2017-09-08,2456.45,2482.5,2440.0,2470.15,303638.0,TCS.BSE
2017-09-01,2496.0,2501.95,2440.0,2463.2,652144.0,TCS.BSE
2017-08-24,2512.85,2542.0,2475.3,2495.3,160688.0,TCS.BSE
2017-08-18,2501.0,2547.0,2460.05,2512.85,428802.0,TCS.BSE
2017-08-11,2522.0,2533.3,2484.0,2494.0,264704.0,TCS.BSE
2017-08-04,2470.0,2528.0,2458.0,2522.75,1145310.0,TCS.BSE
2017-07-28,2480.0,2583.7,2443.85,2482.75,498526.0,TCS.BSE
2017-07-21,2400.0,2499.0,2384.0,2490.9,463278.0,TCS.BSE
2017-07-14,2333.0,2513.4,2333.0,2398.8,2288890.0,TCS.BSE
2017-07-07,2364.0,2382.95,2325.0,2332.2,342202.0,TCS.BSE
2017-06-30,2358.75,2386.35,2325.0,2364.35,368884.0,TCS.BSE
2017-06-23,2408.5,2445.0,2353.0,2360.65,476390.0,TCS.BSE
2017-06-16,2500.0,2514.0,2389.5,2397.45,2218962.0,TCS.BSE
2017-06-09,2565.0,2707.4,2489.0,2510.25,1410790.0,TCS.BSE
2017-06-02,2579.0,2595.85,2525.6,2561.85,476176.0,TCS.BSE
2017-05-26,2507.0,2636.0,2507.0,2579.3,1954944.0,TCS.BSE
2017-05-19,2364.5,2565.75,2340.75,2506.8,2163138.0,TCS.BSE
2017-05-12,2325.0,2369.0,2316.0,2359.5,624720.0,TCS.BSE
2017-05-05,2297.0,2348.0,2271.45,2319.95,1544854.0,TCS.BSE
2017-04-28,2300.0,2343.3,2265.3,2272.1,1022298.0,TCS.BSE
2017-04-21,2332.5,2348.45,2255.0,2311.2,853064.0,TCS.BSE
2017-04-13,2430.0,2448.0,2321.35,2327.85,424574.0,TCS.BSE
2017-04-07,2435.0,2435.0,2390.0,2427.1,257190.0,TCS.BSE
2017-03-31,2428.0,2465.0,2407.0,2431.1,577680.0,TCS.BSE
2017-03-24,2518.0,2523.4,2423.7,2426.75,749814.0,TCS.BSE
2017-03-17,2550.0,2584.0,2496.05,2526.85,1338732.0,TCS.BSE
2017-03-10,2475.0,2548.5,2454.9,2541.8,962946.0,TCS.BSE
2017-03-03,2481.0,2510.0,2451.55,2492.35,567218.0,TCS.BSE
2017-02-23,2419.0,2555.0,2402.0,2481.65,1531936.0,TCS.BSE
2017-02-17,2403.3,2477.5,2378.35,2408.15,891630.0,TCS.BSE
2017-02-10,2248.2,2420.9,2216.0,2396.7,1658938.0,TCS.BSE
2017-02-03,2340.0,2348.05,2154.3,2233.75,1691338.0,TCS.BSE
2017-01-27,2259.0,2377.3,2259.0,2358.05,609566.0,TCS.BSE
2017-01-20,2252.0,2300.0,2230.0,2287.45,799674.0,TCS.BSE
2017-01-13,2288.0,2368.0,2241.5,2252.0,1516816.0,TCS.BSE
2017-01-06,2365.0,2387.0,2257.0,2283.6,846180.0,TCS.BSE
2016-12-30,2280.0,2375.9,2272.5,2361.95,357124.0,TCS.BSE
2016-12-23,2288.0,2345.0,2262.9,2290.2,390318.0,TCS.BSE
2016-12-16,2195.0,2286.0,2166.0,2281.75,930972.0,TCS.BSE
2016-12-09,2221.0,2235.15,2151.0,2193.45,531444.0,TCS.BSE
2016-12-02,2300.0,2317.7,2208.0,2223.9,446120.0,TCS.BSE
2016-11-25,2130.0,2310.0,2107.0,2300.85,1740000.0,TCS.BSE
2016-11-18,2115.0,2209.5,2054.7,2123.15,1362126.0,TCS.BSE
2016-11-11,2331.5,2339.0,2091.0,2105.05,1487490.0,TCS.BSE
2016-11-04,2394.0,2394.6,2284.0,2330.1,1631366.0,TCS.BSE
2016-10-28,2428.0,2430.55,2366.9,2399.25,371116.0,TCS.BSE
2016-10-21,2367.1,2431.25,2348.05,2428.7,510940.0,TCS.BSE
2016-10-14,2355.0,2384.4,2298.85,2365.9,1156078.0,TCS.BSE
2016-10-10,2370.0,2385.0,2352.8,2380.1,164984.0,TCS.BSE
2016-10-07,2440.0,2455.0,2356.9,2368.25,1975108.0,TCS.BSE
2016-09-30,2393.0,2449.6,2393.0,2427.2,1943486.0,TCS.BSE
2016-09-23,2363.8,2428.5,2350.35,2397.3,3283698.0,TCS.BSE
2016-09-16,2337.5,2376.95,2311.0,2361.15,1045554.0,TCS.BSE
2016-09-09,2514.0,2544.0,2287.0,2352.5,1608582.0,TCS.BSE
2016-09-02,2530.0,2574.75,2471.15,2513.5,372732.0,TCS.BSE
2016-08-26,2581.0,2606.0,2521.05,2529.15,400062.0,TCS.BSE
2016-08-19,2740.0,2740.0,2600.0,2603.95,263692.0,TCS.BSE
2016-08-12,2648.0,2740.0,2610.0,2732.35,436122.0,TCS.BSE
2016-08-05,2620.0,2720.0,2620.0,2648.9,1064062.0,TCS.BSE
2016-07-29,2508.5,2632.0,2507.05,2618.55,529358.0,TCS.BSE
2016-07-22,2445.0,2520.9,2428.95,2509.15,559786.0,TCS.BSE
2016-07-15,2427.0,2528.0,2427.0,2441.9,1036812.0,TCS.BSE
2016-07-08,2520.0,2525.0,2404.5,2425.5,542114.0,TCS.BSE
2016-07-01,2548.0,2571.0,2455.0,2501.8,981612.0,TCS.BSE
2016-06-24,2599.5,2675.45,2517.1,2570.7,811402.0,TCS.BSE
2016-06-17,2550.0,2609.8,2517.75,2603.5,369656.0,TCS.BSE
2016-06-10,2629.55,2639.85,2556.0,2560.95,278284.0,TCS.BSE
2016-06-03,2585.0,2658.6,2570.0,2630.85,490952.0,TCS.BSE
2016-05-27,2532.0,2580.0,2461.0,2572.05,991134.0,TCS.BSE
2016-05-20,2524.0,2590.85,2524.0,2532.05,476026.0,TCS.BSE
2016-05-13,2472.15,2570.0,2458.65,2523.4,439128.0,TCS.BSE
2016-05-06,2530.05,2530.05,2432.0,2472.15,395108.0,TCS.BSE
2016-04-29,2417.0,2539.6,2406.0,2530.05,1210164.0,TCS.BSE
2016-04-22,2449.0,2553.15,2404.95,2417.2,1254868.0,TCS.BSE
2016-04-13,2450.0,2543.4,2412.15,2523.15,238636.0,TCS.BSE
2016-04-08,2469.0,2487.8,2425.2,2428.7,649754.0,TCS.BSE
2016-04-01,2485.1,2534.0,2435.55,2455.4,450970.0,TCS.BSE
2016-03-23,2430.0,2485.0,2419.85,2474.7,427702.0,TCS.BSE
2016-03-18,2370.0,2435.0,2308.2,2427.25,376858.0,TCS.BSE
2016-03-11,2345.0,2389.9,2298.0,2366.0,645790.0,TCS.BSE
2016-03-04,2214.0,2389.5,2119.0,2359.05,696712.0,TCS.BSE
2016-02-26,2320.5,2343.45,2184.15,2214.7,1467160.0,TCS.BSE
2016-02-19,2245.6,2325.3,2226.6,2320.2,1750106.0,TCS.BSE
2016-02-12,2415.0,2415.0,2167.95,2226.5,695836.0,TCS.BSE
2016-02-05,2392.0,2439.95,2356.95,2425.85,437336.0,TCS.BSE
2016-01-29,2295.15,2398.25,2283.7,2391.2,279806.0,TCS.BSE
2016-01-22,2270.0,2301.0,2243.75,2295.25,722956.0,TCS.BSE
2016-01-15,2396.45,2396.45,2252.6,2263.5,1449320.0,TCS.BSE
2016-01-08,2416.1,2416.1,2343.55,2397.25,701642.0,TCS.BSE
2016-01-01,2422.0,2464.5,2409.0,2416.25,645212.0,TCS.BSE
2015-12-24,2410.0,2448.0,2400.5,2433.35,229746.0,TCS.BSE
2015-12-18,2344.9,2445.75,2335.0,2416.45,1033920.0,TCS.BSE
2015-12-11,2331.0,2395.0,2316.65,2387.25,762644.0,TCS.BSE
2015-12-04,2360.0,2381.3,2322.0,2330.15,562928.0,TCS.BSE
2015-11-27,2413.9,2413.9,2333.0,2352.65,337050.0,TCS.BSE
2015-11-20,2400.0,2422.0,2346.95,2395.55,862184.0,TCS.BSE
2015-11-13,2465.0,2465.0,2387.7,2397.3,210762.0,TCS.BSE
2015-11-10,2484.0,2500.6,2451.5,2461.7,441928.0,TCS.BSE
2015-11-06,2497.0,2551.0,2483.0,2505.75,505924.0,TCS.BSE
2015-10-30,2545.0,2548.0,2485.0,2497.3,488072.0,TCS.BSE
2015-10-23,2478.0,2542.2,2458.0,2536.2,479814.0,TCS.BSE
2015-10-16,2667.0,2670.0,2465.0,2475.95,2117094.0,TCS.BSE
2015-10-09,2650.0,2769.0,2610.0,2629.85,695068.0,TCS.BSE
2015-10-01,2580.0,2645.0,2570.0,2639.7,330932.0,TCS.BSE
2015-09-24,2550.0,2583.95,2493.9,2575.6,351210.0,TCS.BSE
2015-09-18,2555.0,2585.0,2536.0,2554.15,239316.0,TCS.BSE
2015-09-11,2552.0,2576.0,2523.05,2545.5,813098.0,TCS.BSE
2015-09-04,2583.85,2625.0,2531.0,2549.45,438372.0,TCS.BSE
2015-08-28,2675.0,2675.0,2514.9,2570.65,576946.0,TCS.BSE
2015-08-21,2694.0,2750.95,2655.45,2675.1,424032.0,TCS.BSE
2015-08-14,2563.0,2713.0,2544.05,2693.65,806838.0,TCS.BSE
2015-08-07,2509.9,2582.0,2485.8,2551.7,298744.0,TCS.BSE
2015-07-31,2500.0,2518.95,2477.0,2510.0,457374.0,TCS.BSE
2015-07-24,2559.0,2599.05,2483.0,2503.75,460866.0,TCS.BSE
2015-07-17,2484.0,2567.0,2480.0,2559.35,469548.0,TCS.BSE
2015-07-10,2590.0,2646.65,2455.0,2471.9,1341242.0,TCS.BSE
2015-07-03,2580.0,2608.8,2546.0,2604.8,407738.0,TCS.BSE
2015-06-26,2552.55,2605.0,2546.5,2594.05,441764.0,TCS.BSE
2015-06-19,2500.0,2560.0,2482.0,2551.1,502272.0,TCS.BSE
2015-06-12,2598.0,2625.0,2477.0,2512.05,508644.0,TCS.BSE
2015-06-05,2610.25,2644.85,2568.0,2572.35,569564.0,TCS.BSE
2015-05-29,2620.0,2646.95,2582.9,2610.6,497378.0,TCS.BSE
2015-05-22,2515.0,2629.0,2495.0,2619.55,2960502.0,TCS.BSE
2015-05-15,2545.0,2562.85,2483.95,2509.65,1152000.0,TCS.BSE
2015-05-08,2482.0,2586.8,2456.6,2530.7,859238.0,TCS.BSE
2015-04-30,2509.0,2518.6,2428.3,2466.65,551232.0,TCS.BSE
2015-04-24,2484.0,2515.0,2402.0,2496.9,2124144.0,TCS.BSE
2015-04-17,2667.0,2712.0,2471.0,2476.2,1335514.0,TCS.BSE
2015-04-10,2555.0,2683.95,2503.65,2651.95,544658.0,TCS.BSE
2015-04-01,2525.0,2567.4,2518.1,2543.4,557026.0,TCS.BSE
2015-03-27,2611.0,2636.0,2501.65,2516.2,622920.0,TCS.BSE
2015-03-20,2582.0,2616.75,2554.5,2609.65,581300.0,TCS.BSE
2015-03-13,2640.0,2680.25,2572.15,2581.05,782532.0,TCS.BSE
2015-03-05,2673.9,2810.0,2618.25,2696.35,1239450.0,TCS.BSE
2015-02-20,2550.0,2694.95,2550.0,2674.85,699200.0,TCS.BSE
2015-02-13,2575.0,2575.0,2436.0,2538.65,825342.0,TCS.BSE
2015-02-06,2482.1,2592.0,2464.5,2576.0,984296.0,TCS.BSE
2015-01-30,2519.9,2574.95,2470.15,2481.0,683348.0,TCS.BSE
2015-01-23,2531.9,2552.7,2483.25,2501.7,620390.0,TCS.BSE
2015-01-16,2520.0,2583.5,2480.25,2531.9,2570988.0,TCS.BSE
2015-01-09,2593.0,2599.05,2407.4,2512.2,885852.0,TCS.BSE
2015-01-02,2505.1,2589.0,2505.1,2570.85,364340.0,TCS.BSE
2014-12-26,2532.8,2535.0,2466.7,2505.5,305702.0,TCS.BSE
2014-12-19,2393.8,2520.25,2348.25,2508.95,795106.0,TCS.BSE
2014-12-12,2585.0,2587.75,2427.0,2455.7,690762.0,TCS.BSE
2014-12-05,2643.0,2709.0,2575.0,2578.45,564436.0,TCS.BSE
2014-11-28,2612.05,2688.0,2612.05,2643.1,443798.0,TCS.BSE
2014-11-21,2598.0,2633.95,2561.0,2616.3,568774.0,TCS.BSE
2014-11-14,2588.0,2612.5,2551.0,2606.0,440080.0,TCS.BSE
2014-11-07,2645.0,2645.4,2558.8,2573.5,509140.0,TCS.BSE
2014-10-31,2515.05,2620.0,2451.0,2604.55,1403564.0,TCS.BSE
2014-10-22,2480.0,2497.3,2415.65,2452.4,756340.0,TCS.BSE
2014-10-17,2685.0,2751.55,2433.1,2444.9,1905482.0,TCS.BSE
2014-10-10,2765.0,2834.0,2651.0,2679.15,728828.0,TCS.BSE
2014-10-01,2699.0,2802.0,2677.65,2775.7,692050.0,TCS.BSE
2014-09-26,2708.1,2780.0,2632.35,2682.85,597666.0,TCS.BSE
2014-09-19,2607.5,2733.25,2548.3,2708.05,593684.0,TCS.BSE
2014-09-12,2605.5,2667.0,2592.0,2605.85,571972.0,TCS.BSE
2014-09-05,2525.0,2627.3,2515.0,2597.0,755380.0,TCS.BSE
2014-08-28,2470.0,2565.8,2469.7,2524.6,654468.0,TCS.BSE
2014-08-22,2494.0,2505.6,2425.95,2461.65,952182.0,TCS.BSE
2014-08-14,2500.0,2529.95,2441.0,2496.55,388934.0,TCS.BSE
2014-08-08,2522.2,2550.0,2458.5,2476.0,567248.0,TCS.BSE
2014-08-01,2585.0,2609.9,2509.0,2516.45,358696.0,TCS.BSE
2014-07-25,2449.95,2613.35,2444.1,2604.95,793872.0,TCS.BSE
2014-07-18,2415.0,2486.0,2376.05,2442.65,826770.0,TCS.BSE
2014-07-11,2410.0,2492.5,2336.0,2398.0,739610.0,TCS.BSE
2014-07-04,2402.0,2430.0,2377.5,2409.8,380826.0,TCS.BSE
2014-06-27,2286.0,2404.95,2250.05,2398.4,750090.0,TCS.BSE
2014-06-20,2215.0,2296.85,2211.0,2286.5,1201152.0,TCS.BSE
2014-06-13,2085.0,2250.5,2080.0,2214.7,1049598.0,TCS.BSE
2014-06-06,2147.0,2154.0,2062.5,2084.05,965270.0,TCS.BSE
2014-05-30,2135.0,2183.7,2116.05,2144.2,780528.0,TCS.BSE
2014-05-23,2160.0,2160.0,2000.5,2127.4,1203498.0,TCS.BSE
2014-05-16,2160.0,2253.65,2101.05,2157.55,2715888.0,TCS.BSE
2014-05-09,2210.0,2229.0,2142.0,2161.2,1234456.0,TCS.BSE
2014-05-02,2223.0,2223.0,2180.0,2208.85,401930.0,TCS.BSE
2014-04-25,2225.0,2248.95,2195.0,2202.25,636712.0,TCS.BSE
2014-04-17,2163.7,2270.0,2143.1,2217.45,1251684.0,TCS.BSE
2014-04-11,2131.0,2175.0,2101.15,2163.7,901656.0,TCS.BSE
2014-04-04,2105.0,2200.0,2083.1,2139.55,847332.0,TCS.BSE
2014-03-28,2139.7,2172.0,2014.7,2105.55,3932030.0,TCS.BSE
2014-03-14,2225.0,2227.0,2124.0,2141.15,900270.0,TCS.BSE
2014-03-07,2270.0,2296.9,2151.7,2225.1,1657508.0,TCS.BSE
2014-02-28,2206.0,2277.0,2160.0,2272.8,650194.0,TCS.BSE
2014-02-21,2169.0,2221.5,2149.55,2205.35,567156.0,TCS.BSE
2014-02-14,2145.0,2184.4,2088.0,2166.25,861180.0,TCS.BSE
2014-02-07,2227.0,2244.0,2115.0,2143.35,892596.0,TCS.BSE
2014-01-31,2236.0,2269.75,2190.05,2236.2,1096130.0,TCS.BSE
2014-01-24,2220.0,2348.9,2216.0,2248.15,1402474.0,TCS.BSE
2014-01-17,2290.0,2384.2,2210.05,2215.65,1755392.0,TCS.BSE
2014-01-10,2226.0,2307.0,2197.0,2281.8,844820.0,TCS.BSE
2014-01-03,2165.0,2228.25,2147.0,2222.0,743838.0,TCS.BSE
2013-12-27,2130.0,2166.8,2090.0,2158.95,617876.0,TCS.BSE
2013-12-20,2008.0,2129.85,2005.6,2119.55,1171372.0,TCS.BSE
2013-12-13,2020.0,2089.85,1960.0,2002.9,1316058.0,TCS.BSE
2013-12-06,2001.0,2040.0,1986.5,1999.95,713380.0,TCS.BSE
2013-11-29,2005.3,2026.5,1970.1,2004.6,645484.0,TCS.BSE
2013-11-22,2050.0,2060.0,1983.0,2000.7,700248.0,TCS.BSE
2013-11-14,2090.0,2139.9,2015.0,2025.75,664618.0,TCS.BSE
2013-11-08,2096.0,2148.0,2031.85,2092.8,788006.0,TCS.BSE
2013-11-01,2070.0,2140.8,2049.0,2097.15,737132.0,TCS.BSE
2013-10-25,2121.1,2127.0,1994.9,2067.3,1594772.0,TCS.BSE
2013-10-18,2125.0,2258.05,2062.1,2120.4,2490970.0,TCS.BSE
2013-10-11,2038.0,2136.35,2016.0,2124.05,1048906.0,TCS.BSE
2013-10-04,1948.0,2067.8,1911.1,2032.8,953254.0,TCS.BSE
2013-09-27,1945.0,1978.0,1920.0,1947.15,868880.0,TCS.BSE
2013-09-20,1951.1,1988.45,1895.1,1952.85,1543256.0,TCS.BSE
2013-09-13,1990.1,2025.0,1900.0,1950.15,1020572.0,TCS.BSE
2013-09-06,2018.0,2075.85,1976.6,1987.55,1512442.0,TCS.BSE
2013-08-30,1830.0,2040.0,1815.0,2023.15,2302040.0,TCS.BSE
2013-08-23,1782.0,1836.0,1691.0,1828.1,1302838.0,TCS.BSE
2013-08-16,1840.0,1857.35,1758.0,1780.2,576660.0,TCS.BSE
2013-08-08,1838.2,1890.3,1782.0,1846.05,1510766.0,TCS.BSE
2013-08-02,1758.0,1849.5,1755.0,1845.35,1545854.0,TCS.BSE
2013-07-26,1739.0,1808.0,1717.0,1772.45,1223486.0,TCS.BSE
2013-07-19,1600.0,1755.0,1598.95,1741.9,2746208.0,TCS.BSE
2013-07-12,1530.0,1622.75,1499.0,1606.1,1325000.0,TCS.BSE
2013-07-05,1508.0,1557.1,1465.25,1527.35,689612.0,TCS.BSE
2013-06-28,1415.0,1525.0,1382.1,1518.4,955722.0,TCS.BSE
2013-06-21,1455.0,1459.0,1400.0,1422.55,740906.0,TCS.BSE
2013-06-14,1530.0,1544.75,1432.35,1450.25,811078.0,TCS.BSE
2013-06-07,1500.0,1539.0,1450.7,1523.1,1438480.0,TCS.BSE
2013-05-31,1470.0,1528.1,1459.75,1499.6,758644.0,TCS.BSE
2013-05-24,1459.0,1525.2,1459.0,1470.0,1090112.0,TCS.BSE
2013-05-17,1481.1,1481.1,1444.0,1468.0,788404.0,TCS.BSE
2013-05-10,1422.0,1509.9,1422.0,1494.55,892964.0,TCS.BSE
2013-05-03,1368.9,1446.8,1364.0,1418.75,1250964.0,TCS.BSE
2013-04-26,1444.0,1457.2,1365.0,1368.2,1519964.0,TCS.BSE
2013-04-18,1515.0,1516.05,1429.0,1450.7,2471722.0,TCS.BSE
2013-04-12,1494.0,1549.0,1476.05,1511.3,987124.0,TCS.BSE
2013-04-05,1558.0,1575.0,1486.0,1500.0,927122.0,TCS.BSE
2013-03-28,1550.0,1579.55,1522.05,1571.8,507136.0,TCS.BSE
2013-03-22,1558.0,1575.0,1532.1,1540.95,810790.0,TCS.BSE
2013-03-15,1571.05,1587.1,1544.0,1570.9,742086.0,TCS.BSE
2013-03-08,1495.0,1598.0,1490.25,1584.15,1504578.0,TCS.BSE
2013-03-01,1452.0,1520.0,1452.0,1499.55,1134586.0,TCS.BSE
2013-02-22,1441.1,1462.95,1375.0,1454.45,737592.0,TCS.BSE
2013-02-15,1423.3,1455.0,1400.0,1441.1,1783056.0,TCS.BSE
2013-02-08,1347.0,1436.0,1341.0,1423.25,2292752.0,TCS.BSE
2013-02-01,1342.2,1355.85,1327.25,1346.4,694010.0,TCS.BSE
2013-01-25,1355.0,1355.0,1300.1,1337.8,597606.0,TCS.BSE
2013-01-18,1320.0,1400.0,1308.3,1351.15,3273982.0,TCS.BSE
2013-01-11,1300.0,1322.45,1255.0,1306.35,1414002.0,TCS.BSE
2013-01-04,1260.0,1299.95,1254.3,1297.5,518878.0,TCS.BSE
2012-12-28,1259.9,1271.25,1248.0,1265.3,347330.0,TCS.BSE
2012-12-21,1241.0,1264.5,1197.6,1258.1,1643792.0,TCS.BSE
2012-12-14,1263.0,1268.0,1212.2,1240.95,1079600.0,TCS.BSE
2012-12-07,1315.0,1322.0,1257.0,1267.95,1602808.0,TCS.BSE
2012-11-30,1288.1,1324.9,1286.85,1312.85,497676.0,TCS.BSE
2012-11-23,1290.0,1294.0,1257.15,1288.1,527544.0,TCS.BSE
2012-11-16,1320.0,1323.0,1280.3,1285.95,171318.0,TCS.BSE
2012-11-12,1332.0,1348.0,1316.0,1334.25,693532.0,TCS.BSE
2012-11-02,1315.0,1337.8,1302.15,1331.15,580760.0,TCS.BSE
2012-10-25,1326.0,1334.9,1303.0,1315.9,840762.0,TCS.BSE
2012-10-19,1295.0,1313.85,1272.9,1290.3,944286.0,TCS.BSE
2012-10-12,1307.0,1315.7,1274.0,1298.15,801356.0,TCS.BSE
2012-10-05,1298.0,1324.8,1269.95,1303.75,896224.0,TCS.BSE
2012-09-28,1306.0,1314.0,1261.1,1294.0,1246786.0,TCS.BSE
2012-09-21,1416.0,1420.65,1290.1,1303.3,1571686.0,TCS.BSE
2012-09-14,1347.3,1438.0,1323.25,1411.95,2009896.0,TCS.BSE
2012-08-31,1315.0,1378.5,1314.0,1347.3,1126324.0,TCS.BSE
2012-08-24,1277.0,1328.5,1277.0,1323.0,1052860.0,TCS.BSE
2012-08-17,1280.0,1284.35,1252.1,1277.45,406420.0,TCS.BSE
2012-08-10,1243.5,1282.9,1225.95,1277.8,1043584.0,TCS.BSE
2012-08-03,1230.55,1249.3,1214.6,1237.9,509934.0,TCS.BSE
2012-07-27,1213.9,1232.0,1194.35,1225.75,6707446.0,TCS.BSE
2012-07-20,1252.3,1258.65,1175.5,1223.05,2013984.0,TCS.BSE
2012-07-13,1248.0,1285.0,1218.55,1249.65,2374198.0,TCS.BSE
2012-07-06,1278.0,1280.0,1227.05,1246.2,726068.0,TCS.BSE
2012-06-29,1236.5,1285.0,1211.8,1277.55,1146118.0,TCS.BSE
2012-06-22,1275.1,1287.0,1210.1,1233.7,973774.0,TCS.BSE
2012-06-15,1232.5,1277.45,1225.0,1271.45,636160.0,TCS.BSE
2012-06-08,1190.0,1261.9,1190.0,1231.15,1702300.0,TCS.BSE
2012-06-01,1222.0,1256.5,1214.35,1224.75,840106.0,TCS.BSE
2012-05-25,1210.0,1235.0,1202.0,1221.55,889270.0,TCS.BSE
2012-05-18,1230.0,1241.0,1195.25,1211.45,1307030.0,TCS.BSE
2012-05-11,1265.55,1279.8,1195.45,1231.5,3166688.0,TCS.BSE
2012-05-04,1204.0,1294.8,1204.0,1278.1,2546128.0,TCS.BSE
2012-04-27,1082.0,1229.75,1046.55,1205.45,5680298.0,TCS.BSE
2012-04-20,1079.0,1113.8,1055.0,1089.4,964144.0,TCS.BSE
2012-04-13,1175.4,1189.7,1065.0,1069.55,1392612.0,TCS.BSE
2012-04-04,1172.5,1207.0,1167.85,1178.35,429326.0,TCS.BSE
2012-03-30,1184.9,1184.9,1138.0,1167.85,581734.0,TCS.BSE
2012-03-23,1165.0,1190.5,1112.0,1184.7,1520632.0,TCS.BSE
2012-03-16,1226.9,1226.9,1145.0,1167.5,1367684.0,TCS.BSE
2012-03-09,1275.0,1278.55,1187.0,1206.35,1556804.0,TCS.BSE
2012-02-24,1225.0,1279.2,1205.0,1269.15,1174128.0,TCS.BSE
2012-02-17,1222.0,1252.95,1212.9,1228.7,941802.0,TCS.BSE
2012-02-10,1172.0,1234.6,1172.0,1230.55,1443378.0,TCS.BSE
2012-02-03,1100.05,1173.9,1100.05,1168.15,1423014.0,TCS.BSE
2012-01-27,1078.05,1119.45,1075.7,1108.85,1301336.0,TCS.BSE
2012-01-20,1086.5,1124.4,1047.0,1078.9,2933740.0,TCS.BSE
2012-01-13,1155.15,1209.8,1070.0,1086.6,3802124.0,TCS.BSE
2011-12-30,1152.3,1190.0,1152.0,1161.25,1142114.0,TCS.BSE
2011-12-23,1143.5,1165.4,1114.75,1156.3,1261528.0,TCS.BSE
2011-12-16,1174.2,1196.7,1132.0,1143.5,2008154.0,TCS.BSE
2011-12-09,1172.0,1192.2,1161.25,1171.7,1124256.0,TCS.BSE
2011-12-02,1074.0,1184.5,1073.9,1175.5,1744342.0,TCS.BSE
2011-11-25,1085.0,1094.0,1042.0,1062.95,1675786.0,TCS.BSE
2011-11-18,1136.0,1156.0,1077.0,1088.05,1259418.0,TCS.BSE
2011-11-11,1100.95,1145.0,1099.0,1130.8,1286720.0,TCS.BSE
